2023-04,3호선,0320,을지로3가,20,0,641,1091,1174,8437,2826,34397,5924,79975,9015,32458,10655,16120,11848,14194,11475,13315,13257,14487,15270,12748,16724,12951,19696,14635,41802,17610,68131,21484,27626,12773,19522,6847,20119,5627,15637,4097,8790,2488,1092,627,0,5,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0321,충무로,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,2,0,3,0,4,0,2,0,4,0,7,0,4,0,1,0,6,0,7,0,3,0,1,0,0,0,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0322,동대입구,15,1,1669,1099,2914,9715,5990,17170,8182,60569,7863,46866,8581,38590,11571,31755,12554,22251,17351,23771,24415,18508,24240,15278,30558,15445,38481,17843,49750,19880,23803,9952,19780,5978,20648,5544,13660,4355,4457,2937,473,845,0,54,1,1,0,0,2023-05-03 10:27:58
2023-04,3호선,0323,약수,87,4,6569,1062,10753,6347,26613,16567,38981,32547,28336,21660,20252,15442,19134,15736,20312,15868,21173,16404,19552,18397,20616,19792,23821,24417,26242,29266,32812,43002,19180,28012,15606,19238,15116,17128,11527,15975,5269,9223,778,3427,3,465,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0324,금호,15,1,4709,538,10480,2363,27206,4171,38228,8418,24288,6671,15622,6617,12946,6940,12828,8057,12158,10068,10673,10658,10167,13566,10838,16370,11530,21127,11276,30354,7928,21446,5845,15103,4492,13241,3752,12785,1533,6820,220,1832,1,1,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0325,옥수,223,13,2943,879,9605,4852,24061,8600,31264,13662,22355,10925,15840,8983,14257,10545,13861,11671,14659,12864,14195,14295,14281,16765,16039,19334,16902,25000,17398,33116,11508,24366,9126,16105,8215,15015,5334,14420,2387,7440,391,1853,0,0,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0326,압구정,74,2,2778,2124,8160,24259,16708,49505,25683,147507,22264,153267,27690,81222,33088,64900,39799,51287,44156,54998,51804,51333,61177,48524,72214,47843,93915,56433,135849,59880,94722,34455,71605,17887,53866,14246,37673,12109,12595,6850,1733,2316,1,229,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0327,신사,74,2,3979,1783,6869,17383,11702,43125,17937,97713,15706,129185,19127,68507,24771,48735,29643,46689,34338,48929,41315,45124,48664,42480,58675,44438,85375,53887,122649,65527,87095,35656,60423,18720,62923,14799,54263,11910,23660,8179,3243,3167,0,1,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0328,잠원,1,0,1079,859,5134,7957,12858,6802,18046,9260,11777,6398,8433,4738,8253,5113,8215,5823,7941,6841,7045,6801,7972,8054,11960,8579,11441,11181,9013,14273,5447,10238,4108,6879,4305,6689,2733,7651,1047,3980,110,1106,0,1,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0329,고속터미널,97,1,4744,4195,6947,36390,27186,51966,45969,76978,53269,95662,56505,96228,68171,103152,80317,96979,88679,98700,99627,102282,111614,106535,123555,104149,137767,111160,135945,115759,118191,74216,134103,46869,88750,34931,55322,25076,20594,12385,1829,2043,1,0,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0330,교대(법원.검찰청),88,8,1792,668,4245,6988,9602,21407,14837,49230,12973,37151,14716,18493,17412,12209,19258,12185,23888,12921,27530,11564,29358,10761,31428,11838,48337,16692,67984,20758,31409,11271,29155,6387,29862,5265,25946,4614,8699,2718,1355,805,0,0,0,1,0,0,2023-05-03 10:27:58
2023-04,3호선,0331,남부터미널(예술의전당),24,1,2753,1427,9748,26451,30928,63607,45711,154375,38228,83886,35449,48375,37436,35273,39895,36530,41942,42716,42618,42445,46322,43889,60587,47607,97328,53052,129643,62719,60999,41181,44228,25762,39793,19795,29880,15708,9408,9630,748,2428,0,1,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0332,양재(서초구청),90,1,5056,2600,14120,43480,34949,105429,45798,233800,34161,118067,31597,58958,33676,49396,38371,43674,43779,49934,48258,42100,58285,42475,72693,46194,122184,63137,191597,75091,87639,50254,65017,33548,59425,29921,37972,26702,13376,14193,1413,3912,0,6,0,0,0,0,2023-05-03 10:27:58
